Code Domaine,Domaine,Code zone,Zone,Code Élément,Élément,Code Produit,Produit,Code année,Année,Unité,Valeur,Symbole,Description du Symbole,Note
"OA","Séries temporelles annuelles","171","Philippines","511","Population totale","3010","Population-Estimations","2017","2017","1000 personnes","105172.925","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","171","Philippines","512","Hommes","3010","Population-Estimations","2017","2017","1000 personnes","52879.298","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","171","Philippines","513","Femmes","3010","Population-Estimations","2017","2017","1000 personnes","52293.623","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","171","Philippines","551","Population rurale","3010","Population-Estimations","2017","2017","1000 personnes","55939.801","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","171","Philippines","561","Population urbaine","3010","Population-Estimations","2017","2017","1000 personnes","48978.289","X","Sources internationales sûres","UNDESA, Population Division – World Urbanization Prospects, the 2018 Revision"
"OA","Séries temporelles annuelles","171","Philippines","511","Population totale","3010","Population-Estimations","2018","2018","1000 personnes","106651.394","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","171","Philippines","512","Hommes","3010","Population-Estimations","2018","2018","1000 personnes","53601.223","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","171","Philippines","513","Femmes","3010","Population-Estimations","2018","2018","1000 personnes","53050.171","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","171","Philippines","551","Population rurale","3010","Population-Estimations","2018","2018","1000 personnes","56550.096","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","171","Philippines","561","Population urbaine","3010","Population-Estimations","2018","2018","1000 personnes","49961.978","X","Sources internationales sûres","UNDESA, Population Division – World Urbanization Prospects, the 2018 Revision"
"OA","Séries temporelles annuelles","173","Pologne","511","Population totale","3010","Population-Estimations","2014","2014","1000 personnes","38091.089","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","173","Pologne","512","Hommes","3010","Population-Estimations","2014","2014","1000 personnes","18455.058","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","173","Pologne","513","Femmes","3010","Population-Estimations","2014","2014","1000 personnes","19636.037","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","173","Pologne","551","Population rurale","3010","Population-Estimations","2014","2014","1000 personnes","15162.767","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","173","Pologne","561","Population urbaine","3010","Population-Estimations","2014","2014","1000 personnes","23130.293","X","Sources internationales sûres","UNDESA, Population Division – World Urbanization Prospects, the 2018 Revision"
"OA","Séries temporelles annuelles","173","Pologne","511","Population totale","3010","Population-Estimations","2015","2015","1000 personnes","38034.079","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","173","Pologne","512","Hommes","3010","Population-Estimations","2015","2015","1000 personnes","18434.8","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","173","Pologne","513","Femmes","3010","Population-Estimations","2015","2015","1000 personnes","19599.276","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","173","Pologne","551","Population rurale","3010","Population-Estimations","2015","2015","1000 personnes","15199.849","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","173","Pologne","561","Population urbaine","3010","Population-Estimations","2015","2015","1000 personnes","23065.377","X","Sources internationales sûres","UNDESA, Population Division – World Urbanization Prospects, the 2018 Revision"
"OA","Séries temporelles annuelles","173","Pologne","511","Population totale","3010","Population-Estimations","2016","2016","1000 personnes","37989.22","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","173","Pologne","512","Hommes","3010","Population-Estimations","2016","2016","1000 personnes","18416.245","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","173","Pologne","513","Femmes","3010","Population-Estimations","2016","2016","1000 personnes","19572.973","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","173","Pologne","551","Population rurale","3010","Population-Estimations","2016","2016","1000 personnes","15221.747","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","173","Pologne","561","Population urbaine","3010","Population-Estimations","2016","2016","1000 personnes","23002.663","X","Sources internationales sûres","UNDESA, Population Division – World Urbanization Prospects, the 2018 Revision"
"OA","Séries temporelles annuelles","173","Pologne","511","Population totale","3010","Population-Estimations","2017","2017","1000 personnes","37953.18","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","173","Pologne","512","Hommes","3010","Population-Estimations","2017","2017","1000 personnes","18398.417","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","173","Pologne","513","Femmes","3010","Population-Estimations","2017","2017","1000 personnes","19554.759","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","173","Pologne","551","Population rurale","3010","Population-Estimations","2017","2017","1000 personnes","15228.329","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","173","Pologne","561","Population urbaine","3010","Population-Estimations","2017","2017","1000 personnes","22942.383","X","Sources internationales sûres","UNDESA, Population Division – World Urbanization Prospects, the 2018 Revision"
"OA","Séries temporelles annuelles","173","Pologne","511","Population totale","3010","Population-Estimations","2018","2018","1000 personnes","37921.592","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","173","Pologne","512","Hommes","3010","Population-Estimations","2018","2018","1000 personnes","18380.324","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","173","Pologne","513","Femmes","3010","Population-Estimations","2018","2018","1000 personnes","19541.261","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","173","Pologne","551","Population rurale","3010","Population-Estimations","2018","2018","1000 personnes","15219.933","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","173","Pologne","561","Population urbaine","3010","Population-Estimations","2018","2018","1000 personnes","22884.899","X","Sources internationales sûres","UNDESA, Population Division – World Urbanization Prospects, the 2018 Revision"
"OA","Séries temporelles annuelles","70","Polynésie française","511","Population totale","3010","Population-Estimations","2014","2014","1000 personnes","271.705","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","70","Polynésie française","512","Hommes","3010","Population-Estimations","2014","2014","1000 personnes","138.151","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","70","Polynésie française","513","Femmes","3010","Population-Estimations","2014","2014","1000 personnes","133.562","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","70","Polynésie française","551","Population rurale","3010","Population-Estimations","2014","2014","1000 personnes","105.694","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","70","Polynésie française","561","Population urbaine","3010","Population-Estimations","2014","2014","1000 personnes","169.79","X","Sources internationales sûres","UNDESA, Population Division – World Urbanization Prospects, the 2018 Revision"
"OA","Séries temporelles annuelles","70","Polynésie française","511","Population totale","3010","Population-Estimations","2015","2015","1000 personnes","273.124","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","70","Polynésie française","512","Hommes","3010","Population-Estimations","2015","2015","1000 personnes","138.667","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","70","Polynésie française","513","Femmes","3010","Population-Estimations","2015","2015","1000 personnes","134.452","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","70","Polynésie française","551","Population rurale","3010","Population-Estimations","2015","2015","1000 personnes","106.402","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","70","Polynésie française","561","Population urbaine","3010","Population-Estimations","2015","2015","1000 personnes","171.288","X","Sources internationales sûres","UNDESA, Population Division – World Urbanization Prospects, the 2018 Revision"
"OA","Séries temporelles annuelles","70","Polynésie française","511","Population totale","3010","Population-Estimations","2016","2016","1000 personnes","274.575","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","70","Polynésie française","512","Hommes","3010","Population-Estimations","2016","2016","1000 personnes","139.274","X","Sources internationales sûres",""
